"id","title","release_date","popularity","vote_average","vote_count","budget","revenue","runtime","Year","Film","Producer(s)","Year_Numeric","Is_Oscar_Winner"
184315,"Hercules","2014-07-23",10.349,5.799,4330,100000000,244819862,98,NA,NA,NA,NA,"No"
308624,"The Story of Ong-nyeo","2014-08-21",9.642,5.5,6,0,0,94,NA,NA,NA,NA,"No"
242582,"Nightcrawler","2014-10-23",9.5994,7.709,11663,8500000,47425835,118,NA,NA,NA,NA,"No"
131631,"The Hunger Games: Mockingjay - Part 1","2014-11-19",9.5492,6.817,16682,125000000,755356711,123,NA,NA,NA,NA,"No"
240832,"Lucy","2014-07-25",9.5213,6.474,17006,40000000,469058574,89,NA,NA,NA,NA,"No"
91314,"Transformers: Age of Extinction","2014-06-25",9.52,5.958,8708,210000000,1105261713,165,NA,NA,NA,NA,"No"
260346,"Taken 3","2014-12-16",9.4298,6.26,6112,48000000,325800000,109,NA,NA,NA,NA,"No"
297090,"The Torture Club","2014-07-19",9.3489,5.2,50,0,0,97,NA,NA,NA,NA,"No"
127585,"X-Men: Days of Future Past","2014-05-15",9.1613,7.53,16196,250000000,748045700,132,NA,NA,NA,NA,"No"
124905,"Godzilla","2014-05-14",8.7395,6.354,9733,160000000,524978362,123,NA,NA,NA,NA,"No"
137106,"The Lego Movie","2014-02-06",8.5836,7.422,8421,60000000,470759687,100,NA,NA,NA,NA,"No"
147441,"Exodus: Gods and Kings","2014-12-03",8.5444,5.884,4835,140000000,268031828,150,NA,NA,NA,NA,"No"
232672,"Blended","2014-05-21",8.5266,6.89,3784,40000000,1.28e+08,117,NA,NA,NA,NA,"No"
190859,"American Sniper","2014-12-25",8.2781,7.412,13598,58800000,542300000,133,NA,NA,NA,NA,"No"
119450,"Dawn of the Planet of the Apes","2014-07-08",8.1726,7.337,12185,170000000,710644566,130,NA,NA,NA,NA,"No"
118340,"Guardians of the Galaxy","2014-07-30",7.8897,7.905,29615,170000000,772776600,121,NA,NA,NA,NA,"No"
297222,"PK","2014-12-18",7.7884,7.691,1145,13000000,118920000,153,NA,NA,NA,NA,"No"
157350,"Divergent","2014-03-14",7.5552,6.904,13427,85000000,288885818,140,NA,NA,NA,NA,"No"
181533,"Night at the Museum: Secret of the Tomb","2014-12-17",7.5528,6.222,6204,127000000,363204635,98,NA,NA,NA,NA,"No"
184345,"A Haunted House 2","2014-04-17",7.2865,6.175,1580,4000000,25343661,87,NA,NA,NA,NA,"No"
372962,"Mai-chan's Daily Life","2014-11-29",7.2499,5.2,18,0,0,63,NA,NA,NA,NA,"No"
138103,"The Expendables 3","2014-08-07",7.1908,6.204,5317,95000000,214657577,126,NA,NA,NA,NA,"No"
196867,"Annie","2014-12-18",7.1714,6.238,1351,65000000,136853506,118,NA,NA,NA,NA,"No"
53182,"300: Rise of an Empire","2014-03-05",6.9822,6.115,6923,110000000,337580051,102,NA,NA,NA,NA,"No"
98566,"Teenage Mutant Ninja Turtles","2014-08-07",6.7375,5.927,7163,125000000,485004754,101,NA,NA,NA,NA,"No"
225886,"Sex Tape","2014-07-17",6.7046,5.409,4212,40000000,126069509,94,NA,NA,NA,NA,"No"
172385,"Rio 2","2014-03-19",6.588,6.5,3739,103000000,498781117,101,NA,NA,NA,NA,"No"
100402,"Captain America: The Winter Soldier","2014-03-20",6.5342,7.653,19930,170000000,714766572,136,NA,NA,NA,NA,"No"
265177,"Mommy","2014-09-19",6.4069,8.208,2841,4900000,3494070,138,NA,NA,NA,NA,"No"
194662,"Birdman or (The Unexpected Virtue of Ignorance)","2014-10-17",6.2752,7.442,13539,18000000,103215094,120,NA,NA,NA,NA,"No"
228967,"The Interview","2014-12-25",6.2468,6.188,6205,44000000,12342632,112,NA,NA,NA,NA,"No"
187017,"22 Jump Street","2014-06-05",6.0859,6.825,8492,50000000,331333876,112,NA,NA,NA,NA,"No"
200727,"Love, Rosie","2014-10-16",5.9039,7.811,6483,0,4439431,102,NA,NA,NA,NA,"No"
216282,"Into the Storm","2014-08-06",5.7785,6.059,2153,50000000,160600000,89,NA,NA,NA,NA,"No"
235271,"Addicted","2014-10-10",5.7481,5.883,440,0,17534314,105,NA,NA,NA,NA,"No"
206487,"Predestination","2014-08-28",5.5962,7.415,7047,5500000,4942449,98,NA,NA,NA,NA,"No"
263132,"Naked Ambition 3D","2014-03-25",5.5284,5,49,0,0,107,NA,NA,NA,NA,"No"
292777,"Flower & Snake: Zero","2014-05-17",5.4905,6,43,0,0,113,NA,NA,NA,NA,"No"
116149,"Paddington","2014-11-24",5.3882,7.119,4214,55000000,326113057,95,NA,NA,NA,NA,"No"
238636,"The Purge: Anarchy","2014-07-17",5.3566,6.628,6690,9000000,111928365,103,NA,NA,NA,NA,"No"
205587,"The Judge","2014-10-08",5.3234,7.331,4411,40000000,84419388,141,NA,NA,NA,NA,"No"
86834,"Noah","2014-03-07",5.3076,5.678,6588,125000000,362600000,138,NA,NA,NA,NA,"No"
256274,"As Above, So Below","2014-08-14",5.3031,6.739,3828,5000000,41898409,93,NA,NA,NA,NA,"No"
317442,"The Last: Naruto the Movie","2014-12-06",5.2633,7.468,2386,750000,19840000,114,NA,NA,NA,NA,"No"
189,"Sin City: A Dame to Kill For","2014-08-20",5.24,6.403,4141,65000000,39407616,102,NA,NA,NA,NA,"No"
72784,"The Loft","2014-10-14",5.2231,6.4,1561,14000000,10100000,103,NA,NA,NA,NA,"No"
228326,"The Book of Life","2014-10-01",5.1554,7.53,2917,50000000,97437106,95,NA,NA,NA,NA,"No"
97020,"RoboCop","2014-01-30",5.1409,5.885,5829,120000000,242688965,118,NA,NA,NA,NA,"No"
136797,"Need for Speed","2014-03-12",5.13,6.434,4679,66000000,203277636,132,NA,NA,NA,NA,"No"
284536,"The Gambler","2014-12-25",5.1073,6.022,1552,25000000,39171130,111,NA,NA,NA,NA,"No"
257512,"Detective Conan: Dimensional Sniper","2014-04-19",5.0467,6.835,133,0,42028116,110,NA,NA,NA,NA,"No"
154400,"The Drop","2014-09-12",5.0334,6.829,2410,12600000,19054534,106,NA,NA,NA,NA,"No"
220289,"Coherence","2014-04-06",5.0132,7.214,3370,50000,139745,89,NA,NA,NA,NA,"No"
157353,"Transcendence","2014-04-16",4.9993,6.071,5784,100000000,103039258,119,NA,NA,NA,NA,"No"
82703,"Mr. Peabody & Sherman","2014-02-07",4.952,6.727,2521,145000000,272912430,92,NA,NA,NA,NA,"No"
242828,"When Marnie Was There","2014-07-19",4.8225,7.935,1955,0,34949567,103,NA,NA,NA,NA,"No"
297270,"Tinker Bell and the Legend of the NeverBeast","2014-12-12",4.7989,7.361,1176,0,0,77,NA,NA,NA,NA,"No"
100042,"Dumb and Dumber To","2014-11-12",4.7818,5.573,3406,40000000,169837010,110,NA,NA,NA,NA,"No"
180299,"The Raid 2","2014-03-27",4.7742,7.608,2570,4500000,6566916,150,NA,NA,NA,NA,"No"
302945,"Love Affair","2014-10-30",4.7018,5.66,25,0,0,91,NA,NA,NA,NA,"No"
250546,"Annabelle","2014-10-01",4.6754,5.79,6525,6500000,257589952,99,NA,NA,NA,NA,"No"
212778,"Chef","2014-05-08",4.6618,7.116,3625,11000000,50440695,114,NA,NA,NA,NA,"No"
193893,"Let's Be Cops","2014-08-13",4.5748,6.461,2954,17000000,136600000,104,NA,NA,NA,NA,"No"
49017,"Dracula Untold","2014-10-01",4.5663,6.449,6471,70000000,217124280,92,NA,NA,NA,NA,"No"
253376,"In Darkness We Fall","2014-01-24",4.5458,5.869,183,0,0,76,NA,NA,NA,NA,"No"
297021,"Recently, My Sister Is Unusual","2014-05-17",4.502,6.857,77,0,0,117,NA,NA,NA,NA,"No"
171274,"Inherent Vice","2014-12-12",4.4906,6.544,2700,20000000,14810975,149,NA,NA,NA,NA,"No"
280019,"For the Emperor","2014-06-11",4.4854,5.746,59,0,3930965,104,NA,NA,NA,NA,"No"
181886,"Enemy","2014-03-14",4.4828,6.845,6388,3500000,3396726,91,NA,NA,NA,NA,"No"
290380,"The Dreamlife of David L","2014-04-11",4.4652,4,4,0,0,90,NA,NA,NA,NA,"No"
230179,"Big Game","2014-09-05",4.4495,5.488,1224,8500000,7500000,90,NA,NA,NA,NA,"No"
250066,"American Heist","2014-09-11",4.4449,4.818,382,10000000,0,94,NA,NA,NA,NA,"No"
136835,"No Good Deed","2014-09-10",4.4154,5.955,678,13200000,53830415,84,NA,NA,NA,NA,"No"
97370,"Under the Skin","2014-03-14",4.4122,6.143,3788,13300000,7229933,108,NA,NA,NA,NA,"No"
193610,"The Other Woman","2014-04-16",4.3993,6.422,3718,40000000,196800000,109,NA,NA,NA,NA,"No"
68737,"Seventh Son","2014-12-12",4.3632,5.517,2640,95000000,114178613,102,NA,NA,NA,NA,"No"
222935,"The Fault in Our Stars","2014-06-02",4.3243,7.591,11543,14000000,307166834,126,NA,NA,NA,NA,"No"
242224,"The Babadook","2014-05-22",4.317,6.533,6392,2000000,10300000,94,NA,NA,NA,NA,"No"
546726,"Sub Rosa","2014-08-10",4.2887,6,18,0,0,22,NA,NA,NA,NA,"No"
297608,"The Taking of Deborah Logan","2014-10-21",4.1662,6.549,1457,0,0,90,NA,NA,NA,NA,"No"
318256,"Hot Girls Wanted","2015-01-24",120.466,6.083,707,0,0,84,NA,NA,NA,NA,"No"
214756,"Ted 2","2015-06-25",28.9011,6.3,7953,68000000,215863606,115,NA,NA,NA,NA,"No"
99861,"Avengers: Age of Ultron","2015-04-22",20.8888,7.27,24343,235000000,1405403694,141,NA,NA,NA,NA,"No"
216015,"Fifty Shades of Grey","2015-02-11",19.2739,5.869,12352,40000000,569651467,125,NA,NA,NA,NA,"No"
150540,"Inside Out","2015-06-17",19.0643,7.91,23384,175000000,857611174,95,NA,NA,NA,NA,"No"
292431,"Love","2015-07-15",17.2767,6.45,2652,3000000,249083,134,NA,NA,NA,NA,"No"
338803,"The Treacherous","2015-05-21",17.276,6.094,90,0,6906250,133,NA,NA,NA,NA,"No"
76341,"Mad Max: Fury Road","2015-05-13",14.8006,7.632,23996,150000000,378858340,121,NA,NA,NA,NA,"No"
150689,"Cinderella","2015-03-06",12.5494,6.823,7376,95000000,543514353,105,NA,NA,NA,NA,"No"
168259,"Furious 7","2015-04-01",12.4185,7.217,11243,190000000,1515400000,138,NA,NA,NA,NA,"No"
286217,"The Martian","2015-09-30",12.317,7.695,21114,108000000,631058917,141,NA,NA,NA,NA,"No"
273477,"Scouts Guide to the Zombie Apocalypse","2015-10-23",12.2056,6.571,2114,15000000,14900000,93,NA,NA,NA,NA,"No"
105864,"The Good Dinosaur","2015-11-14",12.0454,6.737,5953,175000000,332207671,93,NA,NA,NA,NA,"No"
140607,"Star Wars: The Force Awakens","2015-12-15",11.8537,7.25,20476,245000000,2068223624,136,NA,NA,NA,NA,"No"
257344,"Pixels","2015-07-16",10.9338,5.773,8011,88000000,244874809,106,NA,NA,NA,NA,"No"
257211,"The Intern","2015-09-23",10.8885,7.229,7291,35000000,194564672,121,NA,NA,NA,NA,"No"
273481,"Sicario","2015-09-17",10.0726,7.418,9500,30000000,84997446,122,NA,NA,NA,NA,"No"
207703,"Kingsman: The Secret Service","2015-01-24",10.0334,7.619,17758,81000000,414351546,129,NA,NA,NA,NA,"No"
87101,"Terminator Genisys","2015-06-23",10.0154,5.952,8937,155000000,440603537,126,NA,NA,NA,NA,"No"
135397,"Jurassic World","2015-06-06",9.5383,6.699,21508,150000000,1671537444,124,NA,NA,NA,NA,"No"
387848,"Buddy's Mom","2015-11-12",9.3522,5.7,15,0,0,101,NA,NA,NA,NA,"No"
323260,"The Gigolo","2015-01-29",9.0847,5.411,45,0,709136,97,NA,NA,NA,NA,"No"
198184,"Chappie","2015-03-04",9.043,6.788,8438,49000000,104399548,120,NA,NA,NA,NA,"No"
102899,"Ant-Man","2015-07-14",8.9554,7.1,20808,130000000,519311965,117,NA,NA,NA,NA,"No"
281957,"The Revenant","2015-12-25",8.8669,7.54,19242,135000000,532950503,157,NA,NA,NA,NA,"No"
294254,"Maze Runner: The Scorch Trials","2015-09-09",8.8319,6.729,10981,61000000,312296056,131,NA,NA,NA,NA,"No"
307081,"Southpaw","2015-07-22",8.4061,7.363,5790,30000000,91709827,123,NA,NA,NA,NA,"No"
177677,"Mission: Impossible - Rogue Nation","2015-07-28",8.0899,7.222,9674,150000000,682716636,131,NA,NA,NA,NA,"No"
262500,"Insurgent","2015-03-18",7.7085,6.359,10411,110000000,297002527,119,NA,NA,NA,NA,"No"
264660,"Ex Machina","2015-01-21",7.6387,7.574,14203,15000000,36869414,108,NA,NA,NA,NA,"No"
273248,"The Hateful Eight","2015-12-25",7.6217,7.756,15218,44000000,155760117,188,NA,NA,NA,NA,"No"
318846,"The Big Short","2015-12-11",7.5919,7.366,9802,28000000,133346506,131,NA,NA,NA,NA,"No"
228161,"Home","2015-03-18",7.5652,6.79,4204,135000000,368871007,94,NA,NA,NA,NA,"No"
76757,"Jupiter Ascending","2015-02-04",7.5093,5.462,7081,176000000,1.84e+08,127,NA,NA,NA,NA,"No"
312221,"Creed","2015-11-25",7.2717,7.404,7920,37000000,173600000,133,NA,NA,NA,NA,"No"
276907,"Legend","2015-09-09",7.2568,7.056,4254,25000000,42972994,132,NA,NA,NA,NA,"No"
158852,"Tomorrowland","2015-05-19",6.927,6.292,7336,190000000,209200000,130,NA,NA,NA,NA,"No"
206647,"Spectre","2015-10-26",6.8679,6.569,11203,245000000,880707597,148,NA,NA,NA,NA,"No"
270303,"It Follows","2015-02-04",6.5796,6.583,6879,2300000,23374076,101,NA,NA,NA,NA,"No"
167810,"Lost River","2015-04-08",6.4887,5.701,641,2000000,45431,95,NA,NA,NA,NA,"No"
159824,"Hotel Transylvania 2","2015-09-21",6.4869,6.764,6105,80000000,473200000,89,NA,NA,NA,NA,"No"
296099,"Vacation","2015-07-28",6.4287,6.305,3966,31000000,104400000,99,NA,NA,NA,NA,"No"
277217,"Descendants","2015-07-31",6.3935,7.153,2497,0,0,112,NA,NA,NA,NA,"No"
94365,"The Human Centipede 3 (Final Sequence)","2015-05-22",6.3932,3.766,848,0,16184,103,NA,NA,NA,NA,"No"
131634,"The Hunger Games: Mockingjay - Part 2","2015-11-18",6.3905,6.901,13303,160000000,653428261,137,NA,NA,NA,NA,"No"
166424,"Fantastic Four","2015-08-05",6.39,4.437,6382,120000000,167977596,100,NA,NA,NA,NA,"No"
375846,"Bad Sister","2015-08-24",6.2818,6.558,243,0,0,85,NA,NA,NA,NA,"No"
397469,"New Folder 2","2015-10-23",6.2592,5.1,5,0,0,88,NA,NA,NA,NA,"No"
254128,"San Andreas","2015-05-27",6.2063,6.243,8982,110000000,473990832,114,NA,NA,NA,NA,"No"
254320,"The Lobster","2015-10-15",6.0839,7.028,6860,4000000,15700000,119,NA,NA,NA,NA,"No"
228165,"The SpongeBob Movie: Sponge Out of Water","2015-01-28",6.0486,6.099,2518,74000000,325186032,93,NA,NA,NA,NA,"No"
254470,"Pitch Perfect 2","2015-05-07",6.0127,6.841,5507,29000000,287144079,115,NA,NA,NA,NA,"No"
263472,"Knock Knock","2015-06-26",5.9995,5.386,3463,10000000,6341684,99,NA,NA,NA,NA,"No"
293863,"The Age of Adaline","2015-04-16",5.9978,7.466,7075,25000000,65663276,112,NA,NA,NA,NA,"No"
238713,"Spy","2015-05-06",5.7934,6.833,6379,65000000,235666219,120,NA,NA,NA,NA,"No"
357096,"I Spit on Your Grave III: Vengeance Is Mine","2015-10-01",5.7299,5.779,1055,0,144420,91,NA,NA,NA,NA,"No"
398222,"Yongju Valley","2015-11-19",5.6813,4.8,5,0,0,94,NA,NA,NA,NA,"No"
211672,"Minions","2015-06-17",5.5944,6.419,11065,74000000,1159457503,91,NA,NA,NA,NA,"No"
295830,"Attack on Titan","2015-08-01",5.3762,6.102,825,0,30810658,98,NA,NA,NA,NA,"No"
201088,"Blackhat","2015-01-13",5.3294,5.518,2177,70000000,17752940,133,NA,NA,NA,NA,"No"
257445,"Goosebumps","2015-08-05",5.2983,6.312,3974,58000000,158952243,103,NA,NA,NA,NA,"No"
303857,"Dragon Ball Z: Resurrection 'F'","2015-04-18",5.2388,6.862,2004,5000000,61768190,93,NA,NA,NA,NA,"No"
280092,"Insidious: Chapter 3","2015-05-28",5.2212,6.284,3592,10000000,120453155,97,NA,NA,NA,NA,"No"
390845,"A Delicious Flight","2015-11-01",5.1543,4.407,70,0,0,97,NA,NA,NA,NA,"No"
314365,"Spotlight","2015-11-06",5.1314,7.815,8765,20000000,98690254,129,"2015(88th)","Spotlight","Blye Pagon Faust, Steve Golin, Nicole Rocklin, and Michael Sugar",2015,"Yes"
277216,"Straight Outta Compton","2015-08-11",5.129,7.774,4165,28000000,201634991,147,NA,NA,NA,NA,"No"
264644,"Room","2015-10-16",5.1167,8,9657,13000000,35401758,118,NA,NA,NA,NA,"No"
265208,"Wild Card","2015-01-14",5.1093,5.699,1931,30000000,6738764,92,NA,NA,NA,NA,"No"
238615,"Self/less","2015-07-10",5.0555,6.421,3290,26000000,31807156,117,NA,NA,NA,NA,"No"
335117,"Delicious Delivery","2015-04-02",5.0487,4.1,7,0,0,84,NA,NA,NA,NA,"No"
241251,"The Boy Next Door","2015-01-23",5.0225,4.925,2110,4000000,52425855,91,NA,NA,NA,NA,"No"
203801,"The Man from U.N.C.L.E.","2015-08-13",5.0001,7.077,6834,75000000,110045109,116,NA,NA,NA,NA,"No"
386716,"Young Mother 3","2015-09-03",4.9904,6,18,0,0,95,NA,NA,NA,NA,"No"
256591,"Focus","2015-02-25",4.9425,6.87,8261,50100000,153962963,105,NA,NA,NA,NA,"No"
296098,"Bridge of Spies","2015-10-15",4.9049,7.239,7256,40000000,165478348,141,NA,NA,NA,NA,"No"
249070,"Hitman: Agent 47","2015-08-20",4.7516,5.898,3277,35000000,81967450,96,NA,NA,NA,NA,"No"
340382,"Attack on Titan II: End of the World","2015-09-01",4.746,6.188,393,0,15187789,87,NA,NA,NA,NA,"No"
192141,"No Escape","2015-08-26",4.7162,6.9,2709,5000000,54400000,103,NA,NA,NA,NA,"No"
360784,"Hidden","2015-09-15",4.706,6.89,1143,0,0,83,NA,NA,NA,NA,"No"
316873,"Detective Conan: Sunflowers of Inferno","2015-04-18",4.669,6.116,134,0,52920296,113,NA,NA,NA,NA,"No"
321697,"Steve Jobs","2015-10-09",4.6371,6.776,4357,30000000,34400000,122,NA,NA,NA,NA,"No"
359364,"Human","2015-09-12",4.6186,8.427,309,15483821,0,191,NA,NA,NA,NA,"No"
298312,"The Visit","2015-09-10",4.543,6.324,5148,5000000,98450062,94,NA,NA,NA,NA,"No"
283445,"Sinister 2","2015-08-19",4.5328,5.892,2288,10000000,53329150,97,NA,NA,NA,NA,"No"
309809,"The Little Prince","2015-07-29",4.5222,7.615,2964,64000000,101281211,106,NA,NA,NA,NA,"No"
266294,"Sisters","2015-12-18",4.5142,5.957,1457,30000000,1.05e+08,118,NA,NA,NA,NA,"No"
258509,"Alvin and the Chipmunks: The Road Chip","2015-12-17",4.5074,6.032,1750,90000000,233755553,92,NA,NA,NA,NA,"No"
331576,"SPL 2: A Time for Consequences","2015-06-18",4.4974,6.928,279,0,0,120,NA,NA,NA,NA,"No"
271718,"Trainwreck","2015-07-17",4.473,5.787,2712,35000000,140795793,125,NA,NA,NA,NA,"No"
274167,"Daddy's Home","2015-12-25",4.426,6.298,3421,50000000,242786137,96,NA,NA,NA,NA,"No"
261023,"Black Mass","2015-09-17",4.4175,6.53,3583,53000000,99975678,123,NA,NA,NA,NA,"No"
257088,"Point Break","2015-12-03",4.4089,5.957,2431,105000000,133782481,114,NA,NA,NA,NA,"No"
253412,"Everest","2015-09-10",4.3958,6.827,5210,55000000,203427584,121,NA,NA,NA,NA,"No"
315465,"The Boy and the Beast","2015-07-11",4.3694,7.912,1597,0,49714378,119,NA,NA,NA,NA,"No"
324558,"X-Rated: The Greatest Adult Movies of All Time","2015-02-06",4.3606,6.415,195,0,0,94,NA,NA,NA,NA,"No"
274854,"The Last Witch Hunter","2015-10-21",4.355,6.015,3835,90000000,146936910,106,NA,NA,NA,NA,"No"
334074,"Survivor","2015-05-21",4.3096,5.688,1077,20000000,0,96,NA,NA,NA,NA,"No"
347201,"Boruto: Naruto the Movie","2015-08-07",4.2914,7.461,1655,0,38362448,95,NA,NA,NA,NA,"No"
227719,"Project Almanac","2015-01-28",4.2793,6.779,2834,12000000,33200000,106,NA,NA,NA,NA,"No"
399902,"Taboo: Forbidden Love","2015-09-03",4.2248,7,8,0,0,0,NA,NA,NA,NA,"No"
334535,"The Ticket","2016-10-09",33.6958,5.633,94,1200000,0,97,NA,NA,NA,NA,"No"
372058,"Your Name.","2016-08-26",25.9352,8.475,12470,7500000,405320132,106,NA,NA,NA,NA,"No"
269149,"Zootopia","2016-02-11",20.8045,7.76,18001,150000000,1025521689,109,NA,NA,NA,NA,"No"
290098,"The Handmaiden","2016-06-01",17.8842,8.2,4283,8575000,38600000,145,NA,NA,NA,NA,"No"
462183,"Wild Awakening","2016-10-23",17.2605,5.295,22,0,0,105,NA,NA,NA,NA,"No"
396535,"Train to Busan","2016-07-20",17.2302,7.748,8316,8500000,87547518,118,NA,NA,NA,NA,"No"
324786,"Hacksaw Ridge","2016-10-07",16.4061,8.19,14788,40000000,175302354,139,NA,NA,NA,NA,"No"
271110,"Captain America: Civil War","2016-04-27",15.4457,7.448,23954,250000000,1155046416,147,NA,NA,NA,NA,"No"
293660,"Deadpool","2016-02-09",14.9974,7.623,32647,58000000,782837347,108,NA,NA,NA,NA,"No"
296096,"Me Before You","2016-06-01",14.5946,7.917,13190,20000000,207945075,110,NA,NA,NA,NA,"No"
209112,"Batman v Superman: Dawn of Justice","2016-03-23",13.1404,5.994,18922,250000000,874362803,152,NA,NA,NA,NA,"No"
313369,"La La Land","2016-12-01",13.0907,7.897,18041,30000000,509183536,129,NA,NA,NA,NA,"No"
259693,"The Conjuring 2","2016-06-08",12.8198,7.292,9131,40000000,322819915,134,NA,NA,NA,NA,"No"
348893,"Boyka: Undisputed IV","2016-08-01",12.6894,7.173,1446,0,63500000,87,NA,NA,NA,NA,"No"
329865,"Arrival","2016-11-10",12.4369,7.625,19256,47000000,203388186,116,NA,NA,NA,NA,"No"
378064,"A Silent Voice: The Movie","2016-09-17",12.2679,8.385,4451,0,30819442,129,NA,NA,NA,NA,"No"
140300,"Kung Fu Panda 3","2016-01-23",11.3786,6.921,6546,145000000,521170825,95,NA,NA,NA,NA,"No"
381284,"Hidden Figures","2016-12-10",11.0254,8.039,10380,25000000,235957472,127,NA,NA,NA,NA,"No"
284052,"Doctor Strange","2016-10-25",10.7615,7.419,23362,180000000,676343174,115,NA,NA,NA,NA,"No"
343611,"Jack Reacher: Never Go Back","2016-10-19",10.3212,6.01,5308,60000000,162100000,118,NA,NA,NA,NA,"No"
330459,"Rogue One: A Star Wars Story","2016-12-14",10.2727,7.506,16338,200000000,1056057273,133,NA,NA,NA,NA,"No"
246655,"X-Men: Apocalypse","2016-05-18",10.0788,6.522,13730,178000000,543934787,144,NA,NA,NA,NA,"No"
259316,"Fantastic Beasts and Where to Find Them","2016-11-16",10.008,7.307,19644,180000000,809342332,133,NA,NA,NA,NA,"No"
259694,"How to Be Single","2016-02-08",9.8298,6.253,3352,38000000,112343513,110,NA,NA,NA,NA,"No"
291805,"Now You See Me 2","2016-06-02",9.6406,6.827,11532,120000000,334897606,129,NA,NA,NA,NA,"No"
335797,"Sing","2016-11-23",9.272,7.1,8403,75000000,634151679,108,NA,NA,NA,NA,"No"
302946,"The Accountant","2016-10-13",8.4538,7.133,7309,44000000,155160045,128,NA,NA,NA,NA,"No"
397243,"The Autopsy of Jane Doe","2016-12-21",8.399,6.8,4689,4000000,6170043,86,NA,NA,NA,NA,"No"
333484,"The Magnificent Seven","2016-09-14",8.27,6.486,6374,90000000,162400000,132,NA,NA,NA,NA,"No"
1201898,"Koku maro oppai: Kakimazerareta watashi","2016-12-23",8.161,0,0,0,0,70,NA,NA,NA,NA,"No"
334541,"Manchester by the Sea","2016-11-17",8.1456,7.555,6385,9000000,7.9e+07,138,NA,NA,NA,NA,"No"
310131,"The Witch","2016-02-19",7.9715,7.002,7606,4000000,40423945,92,NA,NA,NA,NA,"No"
290250,"The Nice Guys","2016-05-15",7.7378,7.128,8605,50000000,71261763,116,NA,NA,NA,NA,"No"
376867,"Moonlight","2016-10-21",7.6162,7.358,7511,4000000,65046687,111,"2016(89th)","Moonlight","Adele Romanski, Dede Gardner, and Jeremy Kleiner",2016,"Yes"
324668,"Jason Bourne","2016-07-27",7.549,6.377,6181,120000000,415484914,123,NA,NA,NA,NA,"No"
315011,"Shin Godzilla","2016-07-29",7.5465,7.219,1547,15000000,78053145,120,NA,NA,NA,NA,"No"
278154,"Ice Age: Collision Course","2016-06-23",7.5457,6.1,4858,105000000,408579038,95,NA,NA,NA,NA,"No"
278927,"The Jungle Book","2016-04-07",7.182,6.871,8472,175000000,966550600,106,NA,NA,NA,NA,"No"
308266,"War Dogs","2016-08-18",7.0969,6.941,5453,50000000,86234523,114,NA,NA,NA,NA,"No"
293670,"The Wailing","2016-05-12",7.0951,7.375,2032,10951000,49851770,156,NA,NA,NA,NA,"No"
418579,"Young Sister-In-Law","2016-09-27",7.0243,6,2,0,0,82,NA,NA,NA,NA,"No"
300671,"13 Hours: The Secret Soldiers of Benghazi","2016-01-14",7.0075,7.271,3920,50000000,69411370,144,NA,NA,NA,NA,"No"
651114,"Underwater","2016-09-24",6.9496,0,0,0,0,15,NA,NA,NA,NA,"No"
153518,"The Angry Birds Movie","2016-05-11",6.9318,6.258,3964,73000000,349779543,97,NA,NA,NA,NA,"No"
297761,"Suicide Squad","2016-08-03",6.9194,5.916,22041,175000000,749200054,122,NA,NA,NA,NA,"No"
283366,"Miss Peregrine's Home for Peculiar Children","2016-09-28",6.9173,6.837,10452,110000000,296482446,127,NA,NA,NA,NA,"No"
392144,"Calendar Girl","2016-04-07",6.7772,6.2,6,0,0,92,NA,NA,NA,NA,"No"
241259,"Alice Through the Looking Glass","2016-05-25",6.7292,6.562,6757,170000000,299457024,113,NA,NA,NA,NA,"No"
396352,"Melon Rainbow","2016-01-28",6.6607,4.9,14,0,0,28,NA,NA,NA,NA,"No"
278924,"Mechanic: Resurrection","2016-08-25",6.5638,6.041,3628,40000000,125729635,99,NA,NA,NA,NA,"No"
274870,"Passengers","2016-12-21",6.3905,6.953,14178,110000000,303144152,116,NA,NA,NA,NA,"No"
363676,"Sully","2016-09-07",6.3715,7.202,7687,60000000,240800000,96,NA,NA,NA,NA,"No"
47933,"Independence Day: Resurgence","2016-06-22",6.3649,5.356,6423,165000000,389681935,120,NA,NA,NA,NA,"No"
136799,"Trolls","2016-10-13",6.3036,6.628,3807,125000000,347337803,92,NA,NA,NA,NA,"No"
419116,"Russian Mom","2016-07-28",6.2824,5.5,26,0,0,89,NA,NA,NA,NA,"No"
223702,"Sausage Party","2016-07-11",6.258,5.754,7691,19000000,140705322,89,NA,NA,NA,NA,"No"
936913,"Pas à pas","2016-09-08",6.1693,0,0,0,0,5,NA,NA,NA,NA,"No"
205584,"Gods of Egypt","2016-02-25",6.1636,5.692,4338,140000000,150680864,127,NA,NA,NA,NA,"No"
333371,"10 Cloverfield Lane","2016-03-10",6.111,7.002,8633,15000000,110216998,104,NA,NA,NA,NA,"No"
